 time                   v(n0)                 
 0.000000000000000e+00  1.048791499026493e+00 
 5.000000000000000e-13  1.048791499026493e+00 
 1.000000000000000e-12  1.048791499026494e+00 
 2.000000000000000e-12  1.048791499026494e+00 
 4.000000000000000e-12  1.048791499026493e+00 
 8.000000000000000e-12  1.048791499026493e+00 
 1.600000000000000e-11  1.048791499026493e+00 
 3.200000000000000e-11  1.048791499026493e+00 
 6.400000000000000e-11  1.048791499026492e+00 
 1.140000000000000e-10  1.048791499026492e+00 
 1.640000000000000e-10  1.048791499026492e+00 
 2.140000000000000e-10  1.048791499026492e+00 
 2.640000000000000e-10  1.048791499026492e+00 
 3.139999999999999e-10  1.048791499026492e+00 
 3.639999999999999e-10  1.048791499026492e+00 
 4.139999999999999e-10  1.048791499026492e+00 
 4.639999999999999e-10  1.048791499026492e+00 
 5.139999999999999e-10  1.048791499026492e+00 
 5.639999999999999e-10  1.048791499026492e+00 
 6.139999999999999e-10  1.048791499026492e+00 
 6.640000000000000e-10  1.048791499026492e+00 
 7.140000000000000e-10  1.048791499026492e+00 
 7.640000000000001e-10  1.048791499026492e+00 
 8.140000000000001e-10  1.048791499026492e+00 
 8.640000000000001e-10  1.048791499026492e+00 
 9.140000000000002e-10  1.048791499026492e+00 
 9.640000000000002e-10  1.048791499026492e+00 
 1.014000000000000e-09  1.048791499026492e+00 
 1.064000000000000e-09  1.048791499026492e+00 
 1.114000000000000e-09  1.048791499026492e+00 
 1.164000000000000e-09  1.048791499026492e+00 
 1.214000000000000e-09  1.048791499026492e+00 
 1.264000000000000e-09  1.048791499026492e+00 
 1.314000000000000e-09  1.048791499026492e+00 
 1.364000000000000e-09  1.048791499026492e+00 
 1.414000000000000e-09  1.048791499026492e+00 
 1.464000000000001e-09  1.048791499026492e+00 
 1.514000000000001e-09  1.048791499026492e+00 
 1.564000000000001e-09  1.048791499026492e+00 
 1.614000000000001e-09  1.048791499026492e+00 
 1.664000000000001e-09  1.048791499026492e+00 
 1.714000000000001e-09  1.048791499026492e+00 
 1.764000000000001e-09  1.048791499026492e+00 
 1.814000000000001e-09  1.048791499026492e+00 
 1.864000000000001e-09  1.048791499026492e+00 
 1.914000000000001e-09  1.048791499026492e+00 
 1.964000000000001e-09  1.048791499026492e+00 
 2.014000000000001e-09  1.048791499026492e+00 
 2.064000000000001e-09  1.048791499026492e+00 
 2.114000000000001e-09  1.048791499026492e+00 
 2.164000000000001e-09  1.048791499026492e+00 
 2.214000000000001e-09  1.048791499026492e+00 
 2.264000000000001e-09  1.048791499026492e+00 
 2.314000000000001e-09  1.048791499026492e+00 
 2.364000000000001e-09  1.048791499026492e+00 
 2.414000000000001e-09  1.048791499026492e+00 
 2.464000000000001e-09  1.048791499026492e+00 
 2.514000000000001e-09  1.048791499026492e+00 
 2.564000000000001e-09  1.048791499026492e+00 
 2.614000000000001e-09  1.048791499026492e+00 
 2.664000000000001e-09  1.048791499026492e+00 
 2.714000000000001e-09  1.048791499026492e+00 
 2.764000000000001e-09  1.048791499026492e+00 
 2.814000000000001e-09  1.048791499026492e+00 
 2.864000000000001e-09  1.048791499026492e+00 
 2.914000000000001e-09  1.048791499026492e+00 
 2.964000000000001e-09  1.048791499026492e+00 
 3.014000000000001e-09  1.048791499026492e+00 
 3.064000000000001e-09  1.048791499026492e+00 
 3.114000000000001e-09  1.048791499026492e+00 
 3.164000000000001e-09  1.048791499026492e+00 
 3.214000000000002e-09  1.048791499026492e+00 
 3.264000000000002e-09  1.048791499026492e+00 
 3.314000000000002e-09  1.048791499026492e+00 
 3.364000000000002e-09  1.048791499026492e+00 
 3.414000000000002e-09  1.048791499026492e+00 
 3.464000000000002e-09  1.048791499026492e+00 
 3.514000000000002e-09  1.048791499026492e+00 
 3.564000000000002e-09  1.048791499026492e+00 
 3.614000000000002e-09  1.048791499026492e+00 
 3.664000000000002e-09  1.048791499026492e+00 
 3.714000000000002e-09  1.048791499026492e+00 
 3.764000000000001e-09  1.048791499026492e+00 
 3.814000000000001e-09  1.048791499026492e+00 
 3.864000000000001e-09  1.048791499026492e+00 
 3.914000000000000e-09  1.048791499026492e+00 
 3.964000000000000e-09  1.048791499026492e+00 
 4.014000000000000e-09  1.048791499026492e+00 
 4.063999999999999e-09  1.048791499026492e+00 
 4.113999999999999e-09  1.048791499026492e+00 
 4.163999999999998e-09  1.048791499026492e+00 
 4.213999999999998e-09  1.048791499026492e+00 
 4.263999999999998e-09  1.048791499026492e+00 
 4.313999999999997e-09  1.048791499026492e+00 
 4.363999999999997e-09  1.048791499026492e+00 
 4.413999999999997e-09  1.048791499026492e+00 
 4.463999999999996e-09  1.048791499026492e+00 
 4.513999999999996e-09  1.048791499026492e+00 
 4.563999999999995e-09  1.048791499026492e+00 
